
1,[1.69462,0,1.71565,1.69463,0.220669,1.67545,1.61102,3.24008,3.57248,1.61106,0.220962,1.67542]
2,[1.74617,0,1.6,1.69263,4.1202e-08,1.6,1.74387,0.156174,2.56918,0.73405,1.45665,2.56154]
3,[1.57594,0,2.5908,1.50469,0.0210914,2.58392,0.73344,1.33445,2.57567,1.66321,8.20569e-08,1.72755]
4,[1.63544,0,1.57377,1.62976,0.306014,2.60972,1.37764,0.124416,3.75368,1.10133,1.3244,3.6689]
5,[1.6698,0,1.72294,1.69426,0.00974267,1.67483,1.66079,0.41792,2.09294,0.98947,1.54866,2.06447]
6,[1.69873,0,1.6,1.69869,0.316283,1.56837,1.69869,2.02808e-07,1.6,1.69873,0.334467,1.56655]
7,[0.712555,0,2.28571,1.45366,0.000120935,2.28569,0.712554,1.12188,2.29272,1.4534,1.12182,2.29273]
8,[0.777604,0,3.10674,1.58459,7.50882e-08,1.56816,1.6903,1.13632e-08,1.56564,1.59467,1.63814,3.07079]
9,[0.777582,0,3.1064,1.58458,1.57905e-08,1.568,1.6903,4.47644e-08,1.56546,1.59472,1.63814,3.07041]
10,[1.44967,0,2.82201,0.768465,1.44676,2.80939,1.53669,0.812866,2.09173,1.39486,9.22827e-08,2.36574]
11,[1.5275,0,2.28571,0.744731,1.11788,2.29398,1.47805,1.11035,2.29158,1.32258,2.1336,2.77328]
12,[1.41754,0,2.14383,1.63243,0.0431667,1.70478,1.55806,1.80926,3.44645,0.959399,0.597779,3.48574]
13,[0.781307,0,2.28571,1.60429,0.320614,1.70653,1.69446,0.597923,1.64493,1.73763,1.0903,2.30325]
14,[1.76125,0,1.6,1.61653,0.814303,2.13153,1.6266,7.22834e-08,1.7661,1.70189,4.38374e-08,1.77778]
15,[1.44917,0,2.14725,0.719435,1.06862,2.14794,1.4543,1.13804,2.12314,0.724103,0.0364933,2.13467]
16,[1.73346,0,1.62157,1.69031,0.0220671,1.63271,1.73699,0.486447,2.7776,0.738707,1.89012,2.77507]
17,[1.58035,0,1.77778,1.76905,8.75712e-08,1.6,1.64668,2.88564,3.34908,0.967533,0.39961,3.45291]
18,[1.57841,0,2.92412,0.770772,1.55818,2.88678,1.5086,1.59353,2.88129,1.63634,7.49662e-08,1.47121]
19,[1.28239,0,2.42738,1.28239,0.670555,2.42737,1.28239,7.31086e-06,2.42737,1.28239,0.670555,2.42737]
20,[1.21249,0,3.06281,1.61385,0.32017,1.65546,1.61855,2.30812,3.79191,0.5,0.813828,3.52948]
21,[1.76444,0,1.6,1.69949,0.124334,1.58756,1.64932,0.430442,2.22422,1.59773,7.75059e-08,1.77778]
22,[1.68629,0,1.70678,1.68628,0.28158,1.70675,1.68629,9.21378e-05,1.70676,1.68629,0.28155,1.70676]
23,[1.38696,0,2.19651,1.37606,0.900086,3.01998,1.31657,0.0830137,2.5464,1.34561,0.622847,2.18891]
24,[1.60112,0,2.28571,1.48116,1.54104,2.50362,0.74288,0.209841,2.52335,1.72108,0.398203,1.70948]
25,[1.68628,0,1.70678,1.68628,0.281602,1.70676,1.68629,0.000173914,1.70676,1.68629,0.281599,1.70676]
26,[1.65104,0,3.80899,1.03162,1.78903,3.5761,0.5,6.85617e-08,3.45028,1.60728,0.409325,1.69242]
27,[1.29853,0,2.46553,1.36911,9.64329e-09,2.20194,1.6132,0.118486,1.67909,1.64499,1.35971,3.56211]
28,[1.68629,0,1.70677,1.68629,0.28156,1.70675,1.68629,0.000114596,1.70676,1.68629,0.281532,1.70676]
29,[0.735618,0,2.61464,1.50525,6.60057e-08,2.61988,1.62867,0.215801,1.57842,1.7762,1.32527,2.60722]
30,[1.58473,0,1.67999,1.72587,8.0027e-08,2.22596,0.854881,0.993066,2.24388,1.46627,0.207428,2.25608]
31,[1.29279,0,2.38865,1.42991,5.66765e-08,2.26678,1.37661,2.47848,3.30105,1.38378,1.64798,2.38961]
32,[0.712555,0,2.28571,1.45366,7.30833e-05,2.2857,0.712555,1.12181,2.29274,1.4534,1.12178,2.29275]
33,[1.68629,0,1.70679,1.68629,0.28146,1.70678,1.68629,8.3201e-05,1.70677,1.68629,0.281479,1.70677]
34,[1.37443,0,2.19765,1.37433,0.617642,2.19748,1.61546,0.833038,1.82928,1.61548,0.617826,2.19745]
35,[1.58928,0,1.77636,1.76094,0.00853324,1.59915,1.64659,0.324154,2.23941,1.37103,0.78318,2.95269]
36,[0.739518,0,2.63414,1.72057,1.1532e-08,1.69703,1.69124,0.123594,1.65216,1.72928,1.30757,2.64206]
37,[1.2824,0,2.4163,1.2824,0.670562,2.41629,1.28238,1.76158e-05,2.41629,1.28239,0.670559,2.41629]
38,[1.69583,0,1.71902,1.72581,0.0222437,2.28253,0.760956,1.15173,2.28928,1.73177,3.52223e-08,1.7157]
39,[1.45644,0,2.28571,0.712215,1.11437,2.29514,1.45425,1.08074,2.30626,0.712375,2.24039,2.30367]
40,[0.746555,0,2.36156,1.4976,0.450999,2.22129,1.602,0.63887,1.68874,1.72282,1.12825,2.37908]
41,[1.75714,0,1.58944,1.66752,0.361497,3.03937,1.35146,4.50555e-08,2.28502,1.58809,0.518492,1.86485]
42,[1.69529,0,1.56924,1.68665,0.0204366,1.59796,1.74782,0.479075,2.8821,0.752846,1.90096,2.91517]
43,[1.69807,0,1.77778,1.62106,1.59802e-07,2.09272,1.37145,1.21145,2.44713,1.56385,0.17937,1.74741]
44,[1.64216,0,2.24083,1.60591,0.43764,1.72915,1.7672,1.00085e-07,1.59747,1.6997,6.61563e-08,1.6]
45,[1.68628,0,1.70678,1.68628,0.281531,1.70676,1.6863,0.000155942,1.70675,1.68629,0.281555,1.70676]
46,[1.69901,0,1.6,1.69901,0.336319,1.56637,1.69901,1.13238e-05,1.6,1.69901,0.336317,1.56637]
47,[1.70761,0,1.6,1.68449,8.3655e-08,3.65486,0.932847,2.41495,3.72176,1.48091,2.0124,3.99631]
48,[1.61176,0,1.70441,1.65123,0.428678,3.79109,0.929475,1.68905,3.74842,1.37883,8.99076e-08,2.21348]
49,[1.62945,0,3.66981,1.62991,0.236848,1.57632,1.69662,0.0701639,1.59298,1.69641,0.250206,1.57497]
50,[1.19129,0,3.7705,1.35816,0.423339,2.08702,1.46956,0.313299,2.17725,1.40513,0.945809,3.76354]
51,[1.69716,0,1.77778,1.70411,1.17069,2.27883,0.78232,0.0148155,2.28358,1.60856,0.160496,1.7437]
52,[1.58265,0,1.74053,1.71602,9.78197e-09,2.28571,0.733513,1.09621,2.29667,1.49813,0.992056,2.31348]
53,[1.70122,0,1.74754,1.60205,5.42663e-06,2.26437,1.58222,0.209659,1.71395,1.70395,0.220898,1.70589]
54,[1.55175,0,1.6974,1.58584,2.02205,3.39545,1.42878,1.62681,3.39509,0.546899,0.282723,3.39493]
55,[1.47712,0,2.28452,1.30713,0.645751,2.94115,1.49612,1.11303,2.29567,0.734828,3.76375e-08,2.28571]
56,[0.72306,0,2.4614,1.45899,2.44572,2.46525,0.723381,1.20918,2.46514,1.45888,1.22214,2.46298]
57,[1.50995,0,2.96993,1.61343,6.26118e-09,1.5016,1.60482,1.62548,2.93535,0.769436,0.161629,2.92374]
58,[1.50448,0,2.66667,1.65166,7.75412e-09,1.63903,1.73629,1.48098,2.62075,0.736895,0.118454,2.63483]
59,[1.42082,0,2.19201,1.59685,0.845606,1.84473,1.59685,3.63983e-05,2.192,1.42082,0.230248,2.62829]
60,[1.61019,0,2.15082,1.49809,0.0860809,2.12854,0.767484,1.19681,2.11474,1.68388,1.31892,1.61886]
61,[1.69839,0,1.68315,1.69839,5.14239e-07,1.69226,1.61449,1.90792,3.24122,1.61449,2.58707e-06,1.69226]
62,[1.28774,0,2.44451,1.47676,0.0527415,2.45285,0.723823,1.31163,2.44806,1.5289,1.16794,3.66079]
63,[1.58089,0,1.6,1.61791,0.833379,2.12864,1.372,1.05514,3.16393,0.986323,7.77576e-08,3.15577]
